goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0033036	macromolecule localization	2782	15	RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;MFHAS1|1;RPL23|1;RPL35|1	5.2759710613190975	2.843078520648614	3.5249163783390713e-5	0.006807059020770139
GO:0009967	positive regulation of signal transduction	1463	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	2.7745311512256796	3.96463380673907	3.563006235252075e-5	0.006807059020770139
GO:0044260	cellular macromolecule metabolic process	7260	24	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;RPL35|1;SASH1|1;TNIP2|0	13.768350073751492	1.7431282522191613	3.6832507169792805e-5	0.006953012692754815
GO:0071702	organic substance transport	2456	14	RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;RPL23|1;RPL35|1	4.657722834866896	3.0057606466401254	4.205227493847552e-5	0.007844975572934192
GO:0045087	innate immune response	734	8	APP|0;KRAS|0;RPL39|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;TNIP2|0	1.392006742993608	5.747098597234838	4.444247236834453e-5	0.00819446842261441
GO:0034641	cellular nitrogen compound metabolic process	5715	21	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;TRIM25|0;IKBKG|0;RPL23|1;RPL35|1;TNIP2|0	10.838308632436608	1.9375716924273356	7.71044156031575e-5	0.014053387565738719
GO:0010647	positive regulation of cell communication	1608	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	3.049518859310248	3.6071264050119773	8.584787716681141e-5	0.015301159018026448
GO:0065007	biological regulation	10069	27	APP|0;RUNX3|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;RPL35|1;SASH1|1;CALML5|0;LRRN3|1;TNIP2|0	19.09552574278289	1.4139437878637402	8.588025178812853e-5	0.015301159018026448
GO:0043030	regulation of macrophage activation	46	3	APP|0;MFHAS1|1;TNIP2|0	0.08723747980613893	34.38888888888889	8.745179825631055e-5	0.015408035166114628
GO:0023056	positive regulation of signaling	1614	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	3.060897661024092	3.593717013171784	8.88434198852428e-5	0.015481209990332912
GO:0051091	positive regulation of DNA-binding transcription factor activity	248	5	APP|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0	0.47032380417222724	10.630973715651136	9.088410352831033e-5	0.015664665539656706
GO:0006396	RNA processing	839	8	APP|0;RPL11|1;RPL26|1;RPL35A|1;RPS14|1;RPS17|1;RPS21|1;RPL35|1	1.5911357729858817	5.027855030238821	1.14347005213844e-4	0.019496779157805635
GO:1904667	negative regulation of ubiquitin protein ligase activity	9	2	RPL11|1;RPL23|1	0.017068202570766314	117.17695473251028	1.236723729349798e-4	0.0208624767832976
GO:0051403	stress-activated MAPK cascade	266	5	APP|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	0.5044602093137599	9.911584516847675	1.263879259413292e-4	0.021096140438438497
GO:1902531	regulation of intracellular signal transduction	1696	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	3.2164079511132964	3.4199641858839973	1.3984239238129526e-4	0.023098758499897905
GO:0031098	stress-activated protein kinase signaling cascade	291	5	APP|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	0.5518718831214441	9.060073819523993	1.9235497212310992e-4	0.03144508033975416
GO:0042274	ribosomal small subunit biogenesis	61	3	RPS14|1;RPS17|1;RPS21|1	0.11568448409074945	25.932604735883423	2.0344530880178624e-4	0.03291869654765229
GO:0002376	immune system process	2539	13	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL39|1;RPS14|1;RPS17|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;CALML5|0;TNIP2|0	4.815129591908407	2.6998234942307415	2.951047147594643e-4	0.04726742890849319
GO:0043410	positive regulation of MAPK cascade	508	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	0.963405211772143	6.227909011373578	3.1282381991348807e-4	0.0496044731236818
